"","age","pdays","previous","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","pdays_Specific","month_summer","job.retired","job.student","marital.single","education.university.degree","default.no","contact.cellular","month.apr","month.aug","month.jun","month.mar","month.may","month.nov","month.oct","day_of_week.mon","day_of_week.tue","poutcome.failure","poutcome.nonexistent","age_supervised_bin.1stQuantile","age_supervised_bin.2ndQuantile","campaign_supervised_bin.HIGH","adminManaTechNeg","BlueColServices","job.binned.misc._level_pos.","Education9Y6Y","client_id"
"7158",25,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,544
"7159",31,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,545
"7160",29,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,551
"7161",30,999,0,-1.8,93.075,-47.1,1.435,5099.1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,552
"7162",44,999,1,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,554
"7163",30,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,562
"7164",29,999,0,1.4,93.918,-42.7,4.966,5228.1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,565
"7165",33,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,567
"7166",41,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,568
"7167",35,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,571
"7168",81,7,1,-1.1,94.199,-37.5,0.886,4963.6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,577
"7169",46,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,584
"7170",34,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,585
"7171",52,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,586
"7172",33,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,588
"7173",49,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,589
"7174",58,999,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,590
"7175",37,999,0,1.4,94.465,-41.8,4.96,5228.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,598
"7176",33,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,602
"7177",29,999,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,607
"7178",33,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,609
"7179",38,999,0,1.4,93.444,-36.1,4.97,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,622
"7180",57,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,625
"7181",59,999,1,-1.8,93.075,-47.1,1.365,5099.1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,627
"7182",34,999,0,-1.8,92.843,-50,1.799,5099.1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,630
"7183",44,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,638
"7184",42,999,0,-3,92.713,-33,0.721,5023.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,639
"7185",28,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,642
"7186",34,999,0,-1.1,94.601,-49.5,0.993,4963.6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,648
"7187",50,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,651
"7188",35,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,652
"7189",40,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,661
"7190",35,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,669
"7191",24,999,0,-2.9,92.201,-31.4,0.851,5076.2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,671
"7192",30,999,0,-1.1,94.199,-37.5,0.882,4963.6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,674
"7193",59,999,0,1.1,93.994,-36.4,4.86,5191,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,677
"7194",37,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,678
"7195",25,999,0,1.4,94.465,-41.8,4.962,5228.1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,681
"7196",70,999,2,-3.4,92.379,-29.8,0.77,5017.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,685
"7197",51,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,690
"7198",43,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,694
"7199",43,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,701
"7200",35,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,705
"7201",46,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,708
"7202",36,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,709
"7203",25,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,711
"7204",48,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,712
"7205",31,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,716
"7206",36,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,722
"7207",27,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,729
"7208",29,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,732
"7209",35,999,1,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,734
"7210",36,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,736
"7211",42,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,737
"7212",58,999,0,1.1,93.994,-36.4,4.859,5191,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,742
"7213",37,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,743
"7214",38,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,745
"7215",50,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,748
"7216",32,999,0,-1.8,92.843,-50,1.52,5099.1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,750
"7217",45,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,751
"7218",41,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,752
"7219",23,999,0,-1.7,94.215,-40.3,0.899,4991.6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,757
"7220",29,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,758
"7221",47,999,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,760
"7222",44,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,762
"7223",53,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,774
"7224",50,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,779
"7225",34,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,780
"7226",24,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,782
"7227",37,999,0,-1.1,94.767,-50.8,1.04,4963.6,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,783
"7228",85,3,2,-1.1,94.199,-37.5,0.881,4963.6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,784
"7229",41,999,0,1.4,93.444,-36.1,4.962,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,786
"7230",56,999,0,-3.4,92.379,-29.8,0.778,5017.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,788
"7231",31,999,0,1.4,93.918,-42.7,4.957,5228.1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,789
"7232",59,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,790
"7233",29,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,802
"7234",25,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,805
"7235",33,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,807
"7236",34,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,808
"7237",34,999,2,-1.1,94.767,-50.8,1.046,4963.6,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,811
"7238",36,999,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,813
"7239",45,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,819
"7240",37,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,820
"7241",40,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,821
"7242",33,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,824
"7243",30,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,825
"7244",32,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,829
"7245",31,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,833
"7246",36,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,834
"7247",40,999,0,1.4,93.918,-42.7,4.959,5228.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,837
"7248",49,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,841
"7249",27,4,1,-2.9,92.201,-31.4,0.873,5076.2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,843
"7250",40,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,844
"7251",29,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,845
"7252",24,999,2,-2.9,92.963,-40.8,1.262,5076.2,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,848
"7253",28,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,849
"7254",37,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,853
"7255",30,999,0,-3.4,92.379,-29.8,0.788,5017.5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,865
"7256",37,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,872
"7257",38,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,879
"7258",39,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,885
"7259",50,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,888
"7260",32,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,895
"7261",31,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,897
"7262",44,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,901
"7263",43,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,902
"7264",32,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,903
"7265",54,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,904
"7266",29,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,907
"7267",58,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,909
"7268",33,999,1,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,912
"7269",46,999,0,1.4,93.918,-42.7,4.957,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,915
"7270",22,999,2,-1.7,94.055,-39.8,0.739,4991.6,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,922
"7271",47,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,926
"7272",39,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,927
"7273",46,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,928
"7274",44,999,0,1.4,94.465,-41.8,4.962,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,930
"7275",45,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,937
"7276",27,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,939
"7277",27,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,941
"7278",53,999,0,1.1,93.994,-36.4,4.86,5191,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,943
"7279",44,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,944
"7280",27,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,946
"7281",45,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,947
"7282",41,4,3,-1.7,94.027,-38.3,0.905,4991.6,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,950
"7283",27,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,953
"7284",51,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,956
"7285",30,999,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,957
"7286",45,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,958
"7287",26,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,960
"7288",59,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,963
"7289",44,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,969
"7290",57,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,971
"7291",39,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,972
"7292",27,12,1,-1.7,94.027,-38.3,0.886,4991.6,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,973
"7293",31,999,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,975
"7294",29,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,981
"7295",34,999,0,1.1,93.994,-36.4,4.864,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,985
"7296",49,999,0,1.4,94.465,-41.8,4.96,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,987
"7297",46,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,995
"7298",34,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1005
"7299",24,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1009
"7300",42,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1015
"7301",56,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1024
"7302",23,999,1,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1025
"7303",32,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1027
"7304",41,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1028
"7305",39,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1029
"7306",55,999,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1032
"7307",37,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1034
"7308",37,999,0,1.1,93.994,-36.4,4.864,5191,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1048
"7309",36,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1049
"7310",37,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1050
"7311",53,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1051
"7312",40,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1056
"7313",32,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1058
"7314",41,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1059
"7315",34,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1060
"7316",29,999,1,-2.9,92.963,-40.8,1.26,5076.2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1061
"7317",47,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1063
